numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T06:45:20.869     437.14220394     437.14219837    437.14220953   437.14265804     437.14264890    437.14266722   437.14130692     437.14130259    437.14131128
2020-03-23T06:45:21.369     437.14219467     437.14218913    437.14220023   437.14264283     437.14263375    437.14265194   437.14129971     437.14129540    437.14130403
2020-03-23T06:45:21.869     437.14218545     437.14217994    437.14219098   437.14262772     437.14261870    437.14263677   437.14129255     437.14128827    437.14129684
2020-03-23T06:45:22.369     437.14217628     437.14217081    437.14218178   437.14261271     437.14260376    437.14262170   437.14128543     437.14128119    437.14128970
2020-03-23T06:45:22.869     437.14216716     437.14216172    437.14217263   437.14259781     437.14258892    437.14260674   437.14127838     437.14127416    437.14128260
2020-03-23T06:45:23.369     437.14215809     437.14215268    437.14216353   437.14258301     437.14257418    437.14259188   437.14127137     437.14126718    437.14127557
2020-03-23T06:45:23.869     437.14214907     437.14214368    437.14215448   437.14256831     437.14255954    437.14257712   437.14126441     437.14126026    437.14126858
2020-03-23T06:45:24.369     437.14214010     437.14213474    437.14214548   437.14255372     437.14254501    437.14256246   437.14125750     437.14125338    437.14126164
2020-03-23T06:45:24.869     437.14213118     437.14212585    437.14213653   437.14253922     437.14253057    437.14254791   437.14125064     437.14124655    437.14125475
2020-03-23T06:45:25.369     437.14212230     437.14211700    437.14212762   437.14252482     437.14251623    437.14253345   437.14124383     437.14123977    437.14124791
2020-03-23T06:45:25.869     437.14211348     437.14210820    437.14211877   437.14251052     437.14250199    437.14251909   437.14123707     437.14123303    437.14124112
2020-03-23T06:45:26.369     437.14210470     437.14209945    437.14210996   437.14249632     437.14248785    437.14250483   437.14123035     437.14122635    437.14123438
2020-03-23T06:45:26.869     437.14209597     437.14209075    437.14210120   437.14248222     437.14247381    437.14249067   437.14122369     437.14121971    437.14122768
2020-03-23T06:45:27.369     437.14208728     437.14208209    437.14209249   437.14246822     437.14245986    437.14247661   437.14121707     437.14121312    437.14122103
2020-03-23T06:45:27.869     437.14207864     437.14207348    437.14208382   437.14245431     437.14244601    437.14246264   437.14121050     437.14120658    437.14121444
2020-03-23T06:45:28.369     437.14207005     437.14206492    437.14207520   437.14244050     437.14243225    437.14244877   437.14120397     437.14120008    437.14120788
2020-03-23T06:45:28.869     437.14206151     437.14205640    437.14206663   437.14242678     437.14241859    437.14243500   437.14119750     437.14119363    437.14120138
2020-03-23T06:45:29.369     437.14205301     437.14204793    437.14205810   437.14241315     437.14240502    437.14242132   437.14119107     437.14118723    437.14119492
2020-03-23T06:45:29.869     437.14204456     437.14203951    437.14204962   437.14239962     437.14239155    437.14240773   437.14118468     437.14118087    437.14118851
2020-03-23T06:45:30.369     437.14203615     437.14203113    437.14204119   437.14238618     437.14237816    437.14239423   437.14117834     437.14117456    437.14118214
2020-03-23T06:45:30.869     437.14202779     437.14202280    437.14203280   437.14237284     437.14236487    437.14238083   437.14117204     437.14116829    437.14117581
2020-03-23T06:45:31.369     437.14201947     437.14201451    437.14202446   437.14235958     437.14235167    437.14236752   437.14116579     437.14116206    437.14116954
2020-03-23T06:45:31.420     437.14201863     437.14201367    437.14202361   437.14235824     437.14235034    437.14236618   437.14116516     437.14116143    437.14116890
Access Number: 2            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T08:19:14.984     437.15446663     437.15445464    437.15447858   437.15688566     437.15687840    437.15689290   437.15649602     437.15648600    437.15650601
2020-03-23T08:19:15.484     437.15444664     437.15443462    437.15445864   437.15687354     437.15686624    437.15688082   437.15647929     437.15646922    437.15648934
2020-03-23T08:19:15.984     437.15442659     437.15441453    437.15443863   437.15686137     437.15685403    437.15686868   437.15646248     437.15645234    437.15647258
2020-03-23T08:19:16.484     437.15440648     437.15439438    437.15441856   437.15684913     437.15684177    437.15685648   437.15644557     437.15643538    437.15645572
2020-03-23T08:19:16.984     437.15438630     437.15437416    437.15439842   437.15683684     437.15682944    437.15684422   437.15642857     437.15641832    437.15643878
2020-03-23T08:19:17.484     437.15436606     437.15435388    437.15437821   437.15682449     437.15681706    437.15683191   437.15641148     437.15640118    437.15642174
2020-03-23T08:19:17.984     437.15434575     437.15433353    437.15435794   437.15681209     437.15680462    437.15681954   437.15639429     437.15638394    437.15640461
2020-03-23T08:19:18.484     437.15432537     437.15431312    437.15433761   437.15679963     437.15679212    437.15680711   437.15637702     437.15636660    437.15638739
2020-03-23T08:19:18.984     437.15430494     437.15429264    437.15431721   437.15678710     437.15677956    437.15679462   437.15635965     437.15634918    437.15637008
2020-03-23T08:19:19.484     437.15428443     437.15427210    437.15429674   437.15677452     437.15676695    437.15678208   437.15634218     437.15633166    437.15635267
2020-03-23T08:19:19.984     437.15426386     437.15425149    437.15427621   437.15676189     437.15675427    437.15676948   437.15632462     437.15631404    437.15633517
2020-03-23T08:19:20.484     437.15424323     437.15423082    437.15425562   437.15674919     437.15674154    437.15675681   437.15630697     437.15629634    437.15631757
2020-03-23T08:19:20.984     437.15422253     437.15421008    437.15423496   437.15673643     437.15672875    437.15674409   437.15628923     437.15627853    437.15629989
2020-03-23T08:19:21.484     437.15420177     437.15418928    437.15421423   437.15672361     437.15671590    437.15673131   437.15627138     437.15626063    437.15628210
2020-03-23T08:19:21.984     437.15418094     437.15416841    437.15419344   437.15671074     437.15670298    437.15671847   437.15625345     437.15624264    437.15626422
2020-03-23T08:19:22.484     437.15416005     437.15414748    437.15417259   437.15669780     437.15669001    437.15670557   437.15623541     437.15622455    437.15624625
2020-03-23T08:19:22.984     437.15413909     437.15412648    437.15415167   437.15668481     437.15667698    437.15669261   437.15621729     437.15620636    437.15622817
2020-03-23T08:19:23.484     437.15411807     437.15410542    437.15413069   437.15667175     437.15666389    437.15667959   437.15619906     437.15618808    437.15621001
2020-03-23T08:19:23.984     437.15409698     437.15408430    437.15410964   437.15665863     437.15665073    437.15666651   437.15618074     437.15616970    437.15619174
2020-03-23T08:19:24.484     437.15407583     437.15406311    437.15408853   437.15664545     437.15663752    437.15665337   437.15616232     437.15615122    437.15617338
2020-03-23T08:19:24.984     437.15405461     437.15404186    437.15406735   437.15663221     437.15662424    437.15664017   437.15614380     437.15613264    437.15615492
2020-03-23T08:19:25.484     437.15403334     437.15402054    437.15404611   437.15661891     437.15661090    437.15662690   437.15612518     437.15611397    437.15613636
2020-03-23T08:19:25.984     437.15401199     437.15399916    437.15402481   437.15660555     437.15659751    437.15661358   437.15610647     437.15609519    437.15611771
2020-03-23T08:19:26.484     437.15399058     437.15397771    437.15400344   437.15659213     437.15658404    437.15660019   437.15608765     437.15607632    437.15609895
2020-03-23T08:19:26.984     437.15396911     437.15395620    437.15398200   437.15657864     437.15657052    437.15658674   437.15606874     437.15605735    437.15608010
2020-03-23T08:19:27.484     437.15394758     437.15393463    437.15396051   437.15656509     437.15655694    437.15657323   437.15604973     437.15603827    437.15606115
2020-03-23T08:19:27.984     437.15392598     437.15391299    437.15393895   437.15655148     437.15654329    437.15655966   437.15603062     437.15601910    437.15604210
2020-03-23T08:19:28.484     437.15390432     437.15389129    437.15391732   437.15653781     437.15652958    437.15654602   437.15601140     437.15599983    437.15602294
2020-03-23T08:19:28.984     437.15388259     437.15386952    437.15389563   437.15652407     437.15651580    437.15653232   437.15599209     437.15598045    437.15600369
2020-03-23T08:19:29.484     437.15386080     437.15384770    437.15387388   437.15651027     437.15650196    437.15651856   437.15597267     437.15596098    437.15598433
2020-03-23T08:19:29.984     437.15383895     437.15382581    437.15385207   437.15649641     437.15648806    437.15650474   437.15595316     437.15594140    437.15596488
2020-03-23T08:19:30.484     437.15381703     437.15380385    437.15383019   437.15648248     437.15647409    437.15649085   437.15593354     437.15592172    437.15594532
2020-03-23T08:19:30.984     437.15379505     437.15378183    437.15380825   437.15646849     437.15646007    437.15647689   437.15591382     437.15590194    437.15592566
2020-03-23T08:19:31.484     437.15377301     437.15375976    437.15378624   437.15645444     437.15644597    437.15646288   437.15589399     437.15588205    437.15590590
2020-03-23T08:19:31.984     437.15375091     437.15373761    437.15376418   437.15644032     437.15643181    437.15644879   437.15587407     437.15586206    437.15588604
2020-03-23T08:19:32.484     437.15372874     437.15371541    437.15374205   437.15642613     437.15641759    437.15643465   437.15585404     437.15584197    437.15586607
2020-03-23T08:19:32.984     437.15370651     437.15369314    437.15371985   437.15641188     437.15640330    437.15642044   437.15583390     437.15582178    437.15584600
2020-03-23T08:19:33.484     437.15368422     437.15367081    437.15369760   437.15639757     437.15638895    437.15640616   437.15581367     437.15580148    437.15582582
2020-03-23T08:19:33.984     437.15366186     437.15364842    437.15367528   437.15638319     437.15637453    437.15639182   437.15579333     437.15578107    437.15580554
2020-03-23T08:19:34.484     437.15363944     437.15362596    437.15365290   437.15636874     437.15636004    437.15637741   437.15577288     437.15576056    437.15578516
2020-03-23T08:19:34.984     437.15361696     437.15360345    437.15363046   437.15635423     437.15634549    437.15636294   437.15575233     437.15573995    437.15576467
2020-03-23T08:19:35.484     437.15359442     437.15358087    437.15360796   437.15633965     437.15633087    437.15634840   437.15573167     437.15571923    437.15574408
2020-03-23T08:19:35.984     437.15357182     437.15355823    437.15358539   437.15632500     437.15631619    437.15633380   437.15571091     437.15569840    437.15572338
2020-03-23T08:19:36.484     437.15354916     437.15353553    437.15356276   437.15631029     437.15630144    437.15631913   437.15569004     437.15567747    437.15570258
2020-03-23T08:19:36.984     437.15352643     437.15351277    437.15354008   437.15629552     437.15628662    437.15630439   437.15566907     437.15565643    437.15568167
2020-03-23T08:19:37.484     437.15350365     437.15348995    437.15351733   437.15628067     437.15627173    437.15628959   437.15564799     437.15563529    437.15566065
2020-03-23T08:19:37.984     437.15348080     437.15346706    437.15349452   437.15626576     437.15625678    437.15627471   437.15562680     437.15561404    437.15563953
2020-03-23T08:19:38.484     437.15345789     437.15344412    437.15347165   437.15625078     437.15624176    437.15625977   437.15560551     437.15559268    437.15561830
2020-03-23T08:19:38.984     437.15343493     437.15342112    437.15344871   437.15623573     437.15622667    437.15624477   437.15558410     437.15557121    437.15559696
2020-03-23T08:19:39.484     437.15341190     437.15339805    437.15342572   437.15622062     437.15621151    437.15622969   437.15556259     437.15554963    437.15557551
2020-03-23T08:19:39.984     437.15338881     437.15337493    437.15340267   437.15620543     437.15619629    437.15621455   437.15554097     437.15552795    437.15555396
2020-03-23T08:19:40.484     437.15336566     437.15335174    437.15337956   437.15619018     437.15618099    437.15619934   437.15551925     437.15550616    437.15553230
2020-03-23T08:19:40.984     437.15334245     437.15332850    437.15335638   437.15617486     437.15616563    437.15618406   437.15549741     437.15548426    437.15551053
2020-03-23T08:19:41.484     437.15331918     437.15330520    437.15333315   437.15615947     437.15615020    437.15616871   437.15547547     437.15546225    437.15548865
2020-03-23T08:19:41.984     437.15329586     437.15328183    437.15330986   437.15614401     437.15613470    437.15615329   437.15545341     437.15544013    437.15546666
2020-03-23T08:19:42.484     437.15327247     437.15325841    437.15328651   437.15612848     437.15611913    437.15613781   437.15543125     437.15541790    437.15544456
2020-03-23T08:19:42.984     437.15324903     437.15323493    437.15326310   437.15611288     437.15610349    437.15612225   437.15540898     437.15539556    437.15542236
2020-03-23T08:19:43.484     437.15322552     437.15321139    437.15323963   437.15609721     437.15608778    437.15610662   437.15538660     437.15537311    437.15540004
2020-03-23T08:19:43.984     437.15320196     437.15318780    437.15321611   437.15608148     437.15607200    437.15609093   437.15536410     437.15535055    437.15537761
2020-03-23T08:19:44.484     437.15317834     437.15316414    437.15319252   437.15606567     437.15605615    437.15607516   437.15534150     437.15532788    437.15535508
2020-03-23T08:19:44.984     437.15315466     437.15314043    437.15316888   437.15604979     437.15604023    437.15605932   437.15531879     437.15530510    437.15533243
2020-03-23T08:19:45.484     437.15313093     437.15311666    437.15314518   437.15603384     437.15602423    437.15604342   437.15529596     437.15528221    437.15530967
2020-03-23T08:19:45.984     437.15310713     437.15309283    437.15312142   437.15601782     437.15600817    437.15602744   437.15527302     437.15525921    437.15528680
2020-03-23T08:19:46.484     437.15308328     437.15306895    437.15309760   437.15600173     437.15599204    437.15601139   437.15524998     437.15523609    437.15526382
2020-03-23T08:19:46.984     437.15305938     437.15304501    437.15307373   437.15598556     437.15597583    437.15599527   437.15522682     437.15521287    437.15524073
2020-03-23T08:19:47.484     437.15303541     437.15302101    437.15304980   437.15596933     437.15595955    437.15597908   437.15520355     437.15518953    437.15521752
2020-03-23T08:19:47.984     437.15301139     437.15299696    437.15302581   437.15595302     437.15594320    437.15596281   437.15518016     437.15516608    437.15519421
2020-03-23T08:19:48.484     437.15298732     437.15297285    437.15300177   437.15593664     437.15592678    437.15594648   437.15515667     437.15514252    437.15517078
2020-03-23T08:19:48.984     437.15296319     437.15294868    437.15297767   437.15592019     437.15591029    437.15593007   437.15513306     437.15511884    437.15514724
2020-03-23T08:19:49.484     437.15293900     437.15292446    437.15295352   437.15590367     437.15589372    437.15591359   437.15510934     437.15509505    437.15512358
2020-03-23T08:19:49.984     437.15291476     437.15290019    437.15292931   437.15588707     437.15587708    437.15589704   437.15508550     437.15507115    437.15509982
2020-03-23T08:19:50.484     437.15289046     437.15287586    437.15290505   437.15587040     437.15586037    437.15588041   437.15506156     437.15504713    437.15507594
2020-03-23T08:19:50.984     437.15286611     437.15285147    437.15288073   437.15585366     437.15584358    437.15586372   437.15503750     437.15502301    437.15505195
2020-03-23T08:19:51.484     437.15284170     437.15282703    437.15285635   437.15583685     437.15582672    437.15584694   437.15501332     437.15499877    437.15502784
2020-03-23T08:19:51.984     437.15281724     437.15280254    437.15283192   437.15581996     437.15580979    437.15583010   437.15498904     437.15497441    437.15500362
2020-03-23T08:19:52.484     437.15279273     437.15277799    437.15280744   437.15580299     437.15579278    437.15581318   437.15496464     437.15494994    437.15497929
2020-03-23T08:19:52.984     437.15276816     437.15275339    437.15278291   437.15578596     437.15577570    437.15579619   437.15494012     437.15492536    437.15495484
2020-03-23T08:19:53.484     437.15274354     437.15272874    437.15275832   437.15576885     437.15575855    437.15577912   437.15491549     437.15490066    437.15493029
2020-03-23T08:19:53.984     437.15271887     437.15270404    437.15273368   437.15575166     437.15574132    437.15576198   437.15489075     437.15487585    437.15490561
2020-03-23T08:19:54.484     437.15269414     437.15267928    437.15270898   437.15573440     437.15572401    437.15574477   437.15486590     437.15485093    437.15488082
2020-03-23T08:19:54.984     437.15266936     437.15265447    437.15268424   437.15571707     437.15570663    437.15572748   437.15484093     437.15482589    437.15485592
2020-03-23T08:19:55.484     437.15264453     437.15262961    437.15265944   437.15569966     437.15568918    437.15571012   437.15481584     437.15480074    437.15483091
2020-03-23T08:19:55.984     437.15261965     437.15260470    437.15263459   437.15568218     437.15567165    437.15569268   437.15479064     437.15477547    437.15480578
2020-03-23T08:19:56.484     437.15259472     437.15257974    437.15260969   437.15566462     437.15565405    437.15567516   437.15476533     437.15475008    437.15478053
2020-03-23T08:19:56.984     437.15256974     437.15255473    437.15258473   437.15564698     437.15563637    437.15565757   437.15473990     437.15472459    437.15475517
2020-03-23T08:19:57.484     437.15254471     437.15252966    437.15255973   437.15562927     437.15561861    437.15563991   437.15471436     437.15469898    437.15472970
2020-03-23T08:19:57.984     437.15251962     437.15250455    437.15253468   437.15561149     437.15560078    437.15562217   437.15468870     437.15467325    437.15470411
2020-03-23T08:19:58.484     437.15249449     437.15247939    437.15250958   437.15559363     437.15558287    437.15560435   437.15466293     437.15464741    437.15467840
2020-03-23T08:19:58.984     437.15246931     437.15245418    437.15248442   437.15557569     437.15556489    437.15558646   437.15463704     437.15462145    437.15465259
2020-03-23T08:19:59.484     437.15244408     437.15242892    437.15245922   437.15555767     437.15554683    437.15556849   437.15461104     437.15459538    437.15462665
2020-03-23T08:19:59.984     437.15241880     437.15240361    437.15243397   437.15553958     437.15552869    437.15555045   437.15458492     437.15456919    437.15460060
2020-03-23T08:20:00.484     437.15239347     437.15237825    437.15240867   437.15552141     437.15551048    437.15553232   437.15455869     437.15454289    437.15457444
2020-03-23T08:20:00.984     437.15236810     437.15235285    437.15238333   437.15550317     437.15549219    437.15551413   437.15453234     437.15451648    437.15454816
2020-03-23T08:20:01.484     437.15234267     437.15232740    437.15235793   437.15548485     437.15547382    437.15549585   437.15450588     437.15448995    437.15452177
2020-03-23T08:20:01.984     437.15231721     437.15230190    437.15233249   437.15546645     437.15545537    437.15547750   437.15447930     437.15446330    437.15449526
2020-03-23T08:20:02.484     437.15229169     437.15227636    437.15230700   437.15544797     437.15543685    437.15545907   437.15445261     437.15443654    437.15446864
2020-03-23T08:20:02.984     437.15226613     437.15225077    437.15228147   437.15542942     437.15541825    437.15544056   437.15442580     437.15440967    437.15444190
2020-03-23T08:20:03.484     437.15224052     437.15222513    437.15225589   437.15541079     437.15539957    437.15542198   437.15439888     437.15438268    437.15441505
2020-03-23T08:20:03.984     437.15221487     437.15219945    437.15223026   437.15539208     437.15538082    437.15540331   437.15437185     437.15435557    437.15438808
2020-03-23T08:20:04.484     437.15218917     437.15217373    437.15220459   437.15537329     437.15536198    437.15538457   437.15434470     437.15432835    437.15436100
2020-03-23T08:20:04.984     437.15216343     437.15214796    437.15217888   437.15535443     437.15534307    437.15536575   437.15431743     437.15430102    437.15433381
2020-03-23T08:20:05.484     437.15213764     437.15212215    437.15215312   437.15533548     437.15532408    437.15534686   437.15429005     437.15427357    437.15430650
2020-03-23T08:20:05.984     437.15211181     437.15209629    437.15212731   437.15531646     437.15530501    437.15532788   437.15426256     437.15424601    437.15427907
2020-03-23T08:20:06.484     437.15208594     437.15207039    437.15210147   437.15529736     437.15528586    437.15530883   437.15423495     437.15421833    437.15425153
2020-03-23T08:20:06.984     437.15206002     437.15204445    437.15207557   437.15527818     437.15526664    437.15528970   437.15420723     437.15419054    437.15422388
2020-03-23T08:20:07.484     437.15203406     437.15201847    437.15204964   437.15525892     437.15524733    437.15527049   437.15417940     437.15416264    437.15419611
2020-03-23T08:20:07.984     437.15200806     437.15199244    437.15202367   437.15523959     437.15522795    437.15525120   437.15415145     437.15413462    437.15416823
2020-03-23T08:20:08.484     437.15198202     437.15196637    437.15199765   437.15522017     437.15520848    437.15523183   437.15412338     437.15410649    437.15414023
2020-03-23T08:20:08.984     437.15195594     437.15194027    437.15197159   437.15520067     437.15518894    437.15521238   437.15409521     437.15407824    437.15411212
2020-03-23T08:20:09.484     437.15192981     437.15191412    437.15194549   437.15518110     437.15516932    437.15519285   437.15406691     437.15404989    437.15408390
2020-03-23T08:20:09.984     437.15190365     437.15188793    437.15191935   437.15516145     437.15514962    437.15517325   437.15403851     437.15402142    437.15405557
2020-03-23T08:20:10.484     437.15187745     437.15186171    437.15189317   437.15514171     437.15512983    437.15515356   437.15400999     437.15399283    437.15402712
2020-03-23T08:20:10.984     437.15185120     437.15183544    437.15186695   437.15512190     437.15510997    437.15513380   437.15398137     437.15396413    437.15399856
2020-03-23T08:20:11.484     437.15182492     437.15180914    437.15184070   437.15510201     437.15509003    437.15511395   437.15395262     437.15393533    437.15396988
2020-03-23T08:20:11.984     437.15179860     437.15178280    437.15181440   437.15508203     437.15507001    437.15509403   437.15392377     437.15390640    437.15394110
2020-03-23T08:20:12.484     437.15177225     437.15175642    437.15178807   437.15506198     437.15504991    437.15507402   437.15389480     437.15387737    437.15391220
2020-03-23T08:20:12.984     437.15174585     437.15173000    437.15176170   437.15504185     437.15502973    437.15505394   437.15386573     437.15384823    437.15388319
2020-03-23T08:20:13.484     437.15171942     437.15170355    437.15173529   437.15502163     437.15500947    437.15503377   437.15383654     437.15381897    437.15385406
2020-03-23T08:20:13.984     437.15169296     437.15167706    437.15170884   437.15500134     437.15498912    437.15501352   437.15380724     437.15378960    437.15382483
2020-03-23T08:20:14.484     437.15166645     437.15165054    437.15168236   437.15498096     437.15496870    437.15499320   437.15377782     437.15376012    437.15379549
2020-03-23T08:20:14.984     437.15163992     437.15162398    437.15165584   437.15496051     437.15494820    437.15497279   437.15374830     437.15373054    437.15376603
2020-03-23T08:20:15.484     437.15161334     437.15159738    437.15162929   437.15493998     437.15492762    437.15495231   437.15371867     437.15370084    437.15373646
2020-03-23T08:20:15.984     437.15158674     437.15157076    437.15160271   437.15491936     437.15490695    437.15493174   437.15368893     437.15367103    437.15370679
2020-03-23T08:20:16.484     437.15156010     437.15154410    437.15157608   437.15489866     437.15488621    437.15491109   437.15365908     437.15364111    437.15367700
2020-03-23T08:20:16.984     437.15153342     437.15151740    437.15154943   437.15487789     437.15486538    437.15489036   437.15362912     437.15361109    437.15364710
2020-03-23T08:20:17.484     437.15150672     437.15149068    437.15152274   437.15485703     437.15484447    437.15486955   437.15359904     437.15358095    437.15361710
2020-03-23T08:20:17.984     437.15147998     437.15146392    437.15149602   437.15483609     437.15482349    437.15484866   437.15356887     437.15355071    437.15358699
2020-03-23T08:20:18.484     437.15145321     437.15143713    437.15146927   437.15481507     437.15480242    437.15482769   437.15353858     437.15352036    437.15355676
2020-03-23T08:20:18.984     437.15142641     437.15141031    437.15144249   437.15479397     437.15478127    437.15480664   437.15350819     437.15348990    437.15352643
2020-03-23T08:20:19.484     437.15139957     437.15138346    437.15141568   437.15477278     437.15476004    437.15478550   437.15347768     437.15345933    437.15349600
2020-03-23T08:20:19.984     437.15137271     437.15135658    437.15138883   437.15475152     437.15473872    437.15476429   437.15344708     437.15342866    437.15346545
2020-03-23T08:20:20.484     437.15134582     437.15132967    437.15136196   437.15473018     437.15471733    437.15474299   437.15341636     437.15339788    437.15343480
2020-03-23T08:20:20.984     437.15131890     437.15130273    437.15133506   437.15470875     437.15469586    437.15472162   437.15338554     437.15336700    437.15340404
2020-03-23T08:20:21.484     437.15129195     437.15127577    437.15130812   437.15468724     437.15467430    437.15470016   437.15335461     437.15333601    437.15337318
2020-03-23T08:20:21.984     437.15126497     437.15124877    437.15128116   437.15466566     437.15465266    437.15467862   437.15332358     437.15330491    437.15334221
2020-03-23T08:20:22.484     437.15123797     437.15122175    437.15125418   437.15464399     437.15463095    437.15465700   437.15329245     437.15327372    437.15331114
2020-03-23T08:20:22.984     437.15121094     437.15119471    437.15122716   437.15462224     437.15460915    437.15463530   437.15326121     437.15324241    437.15327996
2020-03-23T08:20:23.484     437.15118388     437.15116763    437.15120012   437.15460040     437.15458727    437.15461351   437.15322987     437.15321101    437.15324868
2020-03-23T08:20:23.984     437.15115680     437.15114054    437.15117305   437.15457849     437.15456530    437.15459165   437.15319842     437.15317950    437.15321730
2020-03-23T08:20:24.484     437.15112969     437.15111341    437.15114596   437.15455650     437.15454326    437.15456970   437.15316687     437.15314789    437.15318581
2020-03-23T08:20:24.984     437.15110256     437.15108627    437.15111884   437.15453442     437.15452113    437.15454767   437.15313522     437.15311618    437.15315422
2020-03-23T08:20:25.484     437.15107540     437.15105909    437.15109170   437.15451226     437.15449893    437.15452557   437.15310347     437.15308437    437.15312253
2020-03-23T08:20:25.984     437.15104822     437.15103190    437.15106453   437.15449002     437.15447664    437.15450338   437.15307162     437.15305246    437.15309074
2020-03-23T08:20:26.484     437.15102102     437.15100468    437.15103734   437.15446770     437.15445427    437.15448110   437.15303967     437.15302045    437.15305885
2020-03-23T08:20:26.984     437.15099379     437.15097744    437.15101013   437.15444530     437.15443182    437.15445875   437.15300762     437.15298834    437.15302686
2020-03-23T08:20:27.484     437.15096654     437.15095018    437.15098289   437.15442282     437.15440929    437.15443632   437.15297547     437.15295614    437.15299477
2020-03-23T08:20:27.984     437.15093927     437.15092290    437.15095564   437.15440025     437.15438668    437.15441380   437.15294323     437.15292383    437.15296259
2020-03-23T08:20:28.484     437.15091199     437.15089560    437.15092836   437.15437761     437.15436398    437.15439121   437.15291088     437.15289143    437.15293030
2020-03-23T08:20:28.984     437.15088468     437.15086828    437.15090106   437.15435488     437.15434121    437.15436853   437.15287844     437.15285893    437.15289792
2020-03-23T08:20:29.484     437.15085735     437.15084094    437.15087375   437.15433208     437.15431835    437.15434577   437.15284591     437.15282634    437.15286544
2020-03-23T08:20:29.984     437.15083000     437.15081358    437.15084641   437.15430919     437.15429542    437.15432293   437.15281327     437.15279365    437.15283286
2020-03-23T08:20:30.484     437.15080264     437.15078621    437.15081906   437.15428622     437.15427240    437.15430001   437.15278055     437.15276087    437.15280020
2020-03-23T08:20:30.984     437.15077525     437.15075881    437.15079168   437.15426317     437.15424930    437.15427701   437.15274773     437.15272799    437.15276743
2020-03-23T08:20:31.484     437.15074785     437.15073140    437.15076429   437.15424004     437.15422612    437.15425392   437.15271482     437.15269503    437.15273458
2020-03-23T08:20:31.984     437.15072043     437.15070398    437.15073689   437.15421682     437.15420286    437.15423076   437.15268181     437.15266197    437.15270163
2020-03-23T08:20:32.484     437.15069300     437.15067654    437.15070946   437.15419353     437.15417952    437.15420752   437.15264872     437.15262882    437.15266859
2020-03-23T08:20:32.984     437.15066555     437.15064908    437.15068202   437.15417016     437.15415609    437.15418419   437.15261553     437.15259558    437.15263545
2020-03-23T08:20:33.484     437.15063809     437.15062161    437.15065457   437.15414670     437.15413259    437.15416078   437.15258226     437.15256225    437.15260223
2020-03-23T08:20:33.984     437.15061061     437.15059412    437.15062710   437.15412317     437.15410901    437.15413730   437.15254889     437.15252883    437.15256892
2020-03-23T08:20:34.484     437.15058312     437.15056662    437.15059962   437.15409955     437.15408534    437.15411373   437.15251544     437.15249532    437.15253552
2020-03-23T08:20:34.984     437.15055562     437.15053911    437.15057212   437.15407586     437.15406160    437.15409008   437.15248190     437.15246173    437.15250203
2020-03-23T08:20:35.484     437.15052811     437.15051159    437.15054462   437.15405208     437.15403778    437.15406636   437.15244827     437.15242805    437.15246846
2020-03-23T08:20:35.984     437.15050058     437.15048406    437.15051710   437.15402822     437.15401387    437.15404255   437.15241456     437.15239429    437.15243480
2020-03-23T08:20:36.484     437.15047304     437.15045651    437.15048956   437.15400429     437.15398989    437.15401866   437.15238076     437.15236044    437.15240105
2020-03-23T08:20:36.984     437.15044549     437.15042896    437.15046202   437.15398027     437.15396583    437.15399469   437.15234688     437.15232651    437.15236722
2020-03-23T08:20:37.484     437.15041793     437.15040139    437.15043447   437.15395618     437.15394168    437.15397064   437.15231292     437.15229250    437.15233331
2020-03-23T08:20:37.984     437.15039036     437.15037382    437.15040691   437.15393200     437.15391746    437.15394652   437.15227887     437.15225841    437.15229931
2020-03-23T08:20:38.484     437.15036279     437.15034624    437.15037934   437.15390775     437.15389316    437.15392231   437.15224475     437.15222424    437.15226523
2020-03-23T08:20:38.984     437.15033520     437.15031865    437.15035176   437.15388341     437.15386878    437.15389802   437.15221054     437.15218998    437.15223108
2020-03-23T08:20:39.484     437.15030761     437.15029105    437.15032417   437.15385900     437.15384432    437.15387366   437.15217626     437.15215565    437.15219684
2020-03-23T08:20:39.984     437.15028001     437.15026345    437.15029657   437.15383451     437.15381978    437.15384922   437.15214190     437.15212124    437.15216252
2020-03-23T08:20:40.484     437.15025241     437.15023584    437.15026897   437.15380994     437.15379516    437.15382469   437.15210746     437.15208676    437.15212813
2020-03-23T08:20:40.984     437.15022480     437.15020823    437.15024136   437.15378529     437.15377046    437.15380009   437.15207294     437.15205220    437.15209366
2020-03-23T08:20:41.484     437.15019718     437.15018061    437.15021375   437.15376056     437.15374569    437.15377541   437.15203835     437.15201756    437.15205912
2020-03-23T08:20:41.984     437.15016956     437.15015299    437.15018613   437.15373576     437.15372084    437.15375065   437.15200369     437.15198286    437.15202450
2020-03-23T08:20:42.484     437.15014194     437.15012536    437.15015851   437.15371087     437.15369591    437.15372581   437.15196895     437.15194808    437.15198980
