9.064	167.398	2386376.792	14.44	167.277	2018291.802	8.255	161.222	2450098.468	116.5
9.072	167.399	2385712.126	14.451	167.278	2017639.697	8.264	161.222	2449431.852	116.6
9.081	167.4	2385047.476	14.462	167.279	2016987.625	8.272	161.221	2448765.251	116.7
9.09	167.401	2384382.843	14.473	167.28	2016335.585	8.28	161.221	2448098.665	116.8
9.098	167.402	2383718.226	14.484	167.281	2015683.578	8.289	161.22	2447432.093	116.9
9.107	167.403	2383053.626	14.495	167.282	2015031.603	8.297	161.219	2446765.536	117
9.116	167.404	2382389.043	14.506	167.283	2014379.661	8.306	161.219	2446098.994	117.1
9.124	167.405	2381724.477	14.517	167.284	2013727.751	8.314	161.218	2445432.467	117.2
9.133	167.406	2381059.927	14.527	167.285	2013075.874	8.322	161.218	2444765.955	117.3
9.142	167.407	2380395.394	14.538	167.285	2012424.03	8.331	161.217	2444099.458	117.4
9.15	167.408	2379730.877	14.549	167.286	2011772.218	8.339	161.216	2443432.975	117.5
9.159	167.409	2379066.378	14.56	167.287	2011120.44	8.347	161.216	2442766.507	117.6
9.168	167.41	2378401.895	14.571	167.288	2010468.693	8.356	161.215	2442100.054	117.7
9.176	167.411	2377737.429	14.582	167.289	2009816.98	8.364	161.215	2441433.617	117.8
9.185	167.412	2377072.98	14.593	167.29	2009165.3	8.373	161.214	2440767.194	117.9
9.194	167.413	2376408.547	14.604	167.291	2008513.652	8.381	161.213	2440100.786	118
9.202	167.413	2375744.132	14.615	167.292	2007862.037	8.389	161.213	2439434.393	118.1
9.211	167.414	2375079.733	14.626	167.293	2007210.456	8.398	161.212	2438768.015	118.2
9.22	167.415	2374415.352	14.637	167.294	2006558.907	8.406	161.212	2438101.652	118.3
9.228	167.416	2373750.987	14.648	167.294	2005907.391	8.414	161.211	2437435.304	118.4
9.237	167.417	2373086.639	14.659	167.295	2005255.909	8.423	161.21	2436768.971	118.5
9.246	167.418	2372422.309	14.669	167.296	2004604.459	8.431	161.21	2436102.653	118.6
9.254	167.419	2371757.995	14.68	167.297	2003953.043	8.44	161.209	2435436.351	118.7
9.263	167.42	2371093.698	14.691	167.298	2003301.66	8.448	161.209	2434770.063	118.8
9.272	167.421	2370429.419	14.702	167.299	2002650.31	8.457	161.208	2434103.791	118.9
9.28	167.422	2369765.156	14.713	167.3	2001998.994	8.465	161.207	2433437.534	119
9.289	167.423	2369100.911	14.724	167.301	2001347.711	8.473	161.207	2432771.292	119.1
9.298	167.424	2368436.682	14.735	167.302	2000696.461	8.482	161.206	2432105.065	119.2
9.307	167.425	2367772.471	14.746	167.303	2000045.245	8.49	161.206	2431438.854	119.3
9.315	167.426	2367108.277	14.757	167.303	1999394.062	8.499	161.205	2430772.657	119.4
9.324	167.427	2366444.1	14.768	167.304	1998742.912	8.507	161.204	2430106.476	119.5
9.333	167.428	2365779.94	14.779	167.305	1998091.796	8.515	161.204	2429440.311	119.6
9.341	167.429	2365115.798	14.79	167.306	1997440.714	8.524	161.203	2428774.16	119.7
9.35	167.43	2364451.673	14.801	167.307	1996789.665	8.532	161.203	2428108.025	119.8
9.359	167.431	2363787.565	14.812	167.308	1996138.65	8.541	161.202	2427441.905	119.9
9.368	167.432	2363123.474	14.823	167.309	1995487.668	8.549	161.201	2426775.801	120
9.376	167.433	2362459.401	14.834	167.31	1994836.721	8.558	161.201	2426109.712	120.1
9.385	167.434	2361795.345	14.845	167.311	1994185.807	8.566	161.2	2425443.639	120.2
9.394	167.435	2361131.306	14.857	167.312	1993534.927	8.575	161.2	2424777.58	120.3
9.403	167.435	2360467.285	14.868	167.313	1992884.08	8.583	161.199	2424111.538	120.4
9.411	167.436	2359803.281	14.879	167.313	1992233.268	8.592	161.198	2423445.511	120.5
9.42	167.437	2359139.295	14.89	167.314	1991582.49	8.6	161.198	2422779.499	120.6
9.429	167.438	2358475.326	14.901	167.315	1990931.745	8.608	161.197	2422113.503	120.7
9.438	167.439	2357811.374	14.912	167.316	1990281.035	8.617	161.196	2421447.522	120.8
9.446	167.44	2357147.44	14.923	167.317	1989630.358	8.625	161.196	2420781.557	120.9
9.455	167.441	2356483.524	14.934	167.318	1988979.716	8.634	161.195	2420115.607	121
9.464	167.442	2355819.625	14.945	167.319	1988329.108	8.642	161.195	2419449.673	121.1
9.473	167.443	2355155.743	14.956	167.32	1987678.533	8.651	161.194	2418783.755	121.2
9.481	167.444	2354491.879	14.967	167.321	1987027.994	8.659	161.193	2418117.852	121.3
9.49	167.445	2353828.033	14.978	167.322	1986377.488	8.668	161.193	2417451.965	121.4
9.499	167.446	2353164.204	14.989	167.323	1985727.017	8.676	161.192	2416786.094	121.5
9.508	167.447	2352500.393	15.001	167.324	1985076.58	8.685	161.192	2416120.238	121.6
9.517	167.448	2351836.6	15.012	167.324	1984426.177	8.693	161.191	2415454.398	121.7
9.525	167.449	2351172.825	15.023	167.325	1983775.809	8.702	161.19	2414788.574	121.8
9.534	167.45	2350509.067	15.034	167.326	1983125.475	8.71	161.19	2414122.765	121.9
9.543	167.451	2349845.326	15.045	167.327	1982475.176	8.719	161.189	2413456.973	122
9.552	167.452	2349181.604	15.056	167.328	1981824.911	8.727	161.188	2412791.196	122.1
9.561	167.453	2348517.899	15.067	167.329	1981174.681	8.736	161.188	2412125.435	122.2
9.569	167.454	2347854.212	15.079	167.33	1980524.486	8.744	161.187	2411459.689	122.3
9.578	167.455	2347190.543	15.09	167.331	1979874.325	8.753	161.187	2410793.96	122.4
9.587	167.456	2346526.892	15.101	167.332	1979224.199	8.761	161.186	2410128.246	122.5
9.596	167.457	2345863.259	15.112	167.333	1978574.108	8.77	161.185	2409462.549	122.6
9.605	167.458	2345199.644	15.123	167.334	1977924.051	8.778	161.185	2408796.867	122.7
9.613	167.459	2344536.046	15.134	167.335	1977274.029	8.787	161.184	2408131.201	122.8
9.622	167.46	2343872.466	15.146	167.336	1976624.043	8.795	161.183	2407465.551	122.9
9.631	167.461	2343208.905	15.157	167.337	1975974.091	8.804	161.183	2406799.918	123
9.64	167.462	2342545.361	15.168	167.337	1975324.174	8.813	161.182	2406134.3	123.1
9.649	167.463	2341881.836	15.179	167.338	1974674.292	8.821	161.182	2405468.698	123.2
9.658	167.464	2341218.328	15.19	167.339	1974024.445	8.83	161.181	2404803.112	123.3
9.666	167.465	2340554.838	15.202	167.34	1973374.633	8.838	161.18	2404137.542	123.4
9.675	167.466	2339891.367	15.213	167.341	1972724.856	8.847	161.18	2403471.989	123.5
9.684	167.467	2339227.914	15.224	167.342	1972075.114	8.855	161.179	2402806.451	123.6
9.693	167.468	2338564.478	15.235	167.343	1971425.408	8.864	161.178	2402140.93	123.7
9.702	167.468	2337901.061	15.246	167.344	1970775.737	8.872	161.178	2401475.425	123.8
9.711	167.469	2337237.662	15.258	167.345	1970126.101	8.881	161.177	2400809.936	123.9
9.72	167.47	2336574.281	15.269	167.346	1969476.501	8.889	161.177	2400144.463	124
9.728	167.471	2335910.919	15.28	167.347	1968826.935	8.898	161.176	2399479.006	124.1
9.737	167.472	2335247.575	15.291	167.348	1968177.406	8.907	161.175	2398813.566	124.2
9.746	167.473	2334584.249	15.303	167.349	1967527.912	8.915	161.175	2398148.142	124.3
9.755	167.474	2333920.941	15.314	167.35	1966878.453	8.924	161.174	2397482.734	124.4
9.764	167.475	2333257.651	15.325	167.35	1966229.03	8.932	161.173	2396817.342	124.5
9.773	167.476	2332594.38	15.336	167.351	1965579.642	8.941	161.173	2396151.967	124.6
9.782	167.477	2331931.127	15.348	167.352	1964930.29	8.95	161.172	2395486.608	124.7
9.791	167.478	2331267.893	15.359	167.353	1964280.974	8.958	161.172	2394821.265	124.8
9.8	167.479	2330604.677	15.37	167.354	1963631.693	8.967	161.171	2394155.939	124.9
9.808	167.48	2329941.479	15.382	167.355	1962982.448	8.975	161.17	2393490.629	125
9.817	167.481	2329278.3	15.393	167.356	1962333.239	8.984	161.17	2392825.336	125.1
9.826	167.482	2328615.139	15.404	167.357	1961684.066	8.993	161.169	2392160.059	125.2
9.835	167.483	2327951.997	15.416	167.358	1961034.929	9.001	161.168	2391494.798	125.3
9.844	167.484	2327288.873	15.427	167.359	1960385.827	9.01	161.168	2390829.554	125.4
9.853	167.485	2326625.768	15.438	167.36	1959736.762	9.018	161.167	2390164.327	125.5
9.862	167.486	2325962.681	15.45	167.361	1959087.732	9.027	161.166	2389499.116	125.6
9.871	167.487	2325299.613	15.461	167.362	1958438.739	9.036	161.166	2388833.922	125.7
9.88	167.488	2324636.564	15.472	167.363	1957789.782	9.044	161.165	2388168.744	125.8
9.889	167.489	2323973.533	15.484	167.364	1957140.861	9.053	161.165	2387503.582	125.9
9.898	167.49	2323310.521	15.495	167.365	1956491.976	9.061	161.164	2386838.438	126
9.906	167.491	2322647.527	15.506	167.366	1955843.127	9.07	161.163	2386173.31	126.1
9.915	167.492	2321984.552	15.518	167.366	1955194.314	9.079	161.163	2385508.198	126.2
9.924	167.493	2321321.596	15.529	167.367	1954545.538	9.087	161.162	2384843.104	126.3
9.933	167.494	2320658.659	15.54	167.368	1953896.799	9.096	161.161	2384178.026	126.4
9.942	167.495	2319995.74	15.552	167.369	1953248.095	9.105	161.161	2383512.965	126.5
9.951	167.496	2319332.84	15.563	167.37	1952599.428	9.113	161.16	2382847.92	126.6
9.96	167.497	2318669.959	15.574	167.371	1951950.798	9.122	161.159	2382182.892	126.7
9.969	167.498	2318007.097	15.586	167.372	1951302.204	9.131	161.159	2381517.881	126.8
9.978	167.499	2317344.254	15.597	167.373	1950653.647	9.139	161.158	2380852.887	126.9
9.987	167.5	2316681.429	15.609	167.374	1950005.126	9.148	161.158	2380187.91	127
9.996	167.501	2316018.624	15.62	167.375	1949356.642	9.157	161.157	2379522.949	127.1
10.005	167.502	2315355.837	15.632	167.376	1948708.195	9.165	161.156	2378858.006	127.2
10.014	167.503	2314693.069	15.643	167.377	1948059.784	9.174	161.156	2378193.079	127.3
10.023	167.504	2314030.321	15.654	167.378	1947411.41	9.183	161.155	2377528.169	127.4
10.032	167.505	2313367.591	15.666	167.379	1946763.073	9.191	161.154	2376863.276	127.5
10.041	167.506	2312704.88	15.677	167.38	1946114.773	9.2	161.154	2376198.4	127.6
10.05	167.507	2312042.189	15.689	167.381	1945466.51	9.209	161.153	2375533.541	127.7
10.059	167.508	2311379.516	15.7	167.382	1944818.284	9.217	161.152	2374868.7	127.8
10.068	167.509	2310716.863	15.712	167.383	1944170.095	9.226	161.152	2374203.875	127.9
10.077	167.51	2310054.228	15.723	167.384	1943521.943	9.235	161.151	2373539.067	128
10.086	167.511	2309391.613	15.735	167.385	1942873.828	9.243	161.15	2372874.276	128.1
10.095	167.512	2308729.017	15.746	167.386	1942225.75	9.252	161.15	2372209.502	128.2
10.104	167.513	2308066.44	15.757	167.386	1941577.709	9.261	161.149	2371544.746	128.3
10.113	167.514	2307403.883	15.769	167.387	1940929.706	9.269	161.148	2370880.006	128.4
10.122	167.515	2306741.344	15.78	167.388	1940281.74	9.278	161.148	2370215.284	128.5
10.131	167.516	2306078.825	15.792	167.389	1939633.811	9.287	161.147	2369550.579	128.6
10.14	167.517	2305416.326	15.803	167.39	1938985.92	9.296	161.146	2368885.891	128.7
10.149	167.518	2304753.845	15.815	167.391	1938338.066	9.304	161.146	2368221.22	128.8
10.158	167.519	2304091.384	15.826	167.392	1937690.249	9.313	161.145	2367556.567	128.9
10.167	167.52	2303428.942	15.838	167.393	1937042.47	9.322	161.145	2366891.93	129
10.176	167.521	2302766.52	15.85	167.394	1936394.728	9.33	161.144	2366227.311	129.1
10.185	167.522	2302104.117	15.861	167.395	1935747.025	9.339	161.143	2365562.71	129.2
10.194	167.523	2301441.733	15.873	167.396	1935099.358	9.348	161.143	2364898.125	129.3
10.203	167.524	2300779.369	15.884	167.397	1934451.73	9.357	161.142	2364233.558	129.4
10.212	167.525	2300117.024	15.896	167.398	1933804.139	9.365	161.141	2363569.009	129.5
10.221	167.526	2299454.699	15.907	167.399	1933156.586	9.374	161.141	2362904.477	129.6
10.23	167.527	2298792.393	15.919	167.4	1932509.071	9.383	161.14	2362239.962	129.7
10.239	167.528	2298130.107	15.93	167.401	1931861.593	9.392	161.139	2361575.465	129.8
10.248	167.529	2297467.841	15.942	167.402	1931214.154	9.4	161.139	2360910.985	129.9
10.258	167.53	2296805.594	15.953	167.403	1930566.752	9.409	161.138	2360246.522	130
10.267	167.531	2296143.367	15.965	167.404	1929919.389	9.418	161.137	2359582.077	130.1
10.276	167.532	2295481.159	15.977	167.405	1929272.063	9.427	161.137	2358917.65	130.2
10.285	167.533	2294818.971	15.988	167.406	1928624.776	9.435	161.136	2358253.24	130.3
10.294	167.534	2294156.803	16	167.407	1927977.527	9.444	161.135	2357588.848	130.4
10.303	167.535	2293494.654	16.011	167.408	1927330.316	9.453	161.135	2356924.473	130.5
10.312	167.536	2292832.525	16.023	167.409	1926683.143	9.462	161.134	2356260.116	130.6
10.321	167.537	2292170.416	16.035	167.41	1926036.008	9.47	161.133	2355595.777	130.7
10.33	167.538	2291508.327	16.046	167.411	1925388.912	9.479	161.133	2354931.455	130.8
10.339	167.539	2290846.258	16.058	167.412	1924741.854	9.488	161.132	2354267.151	130.9
10.348	167.54	2290184.208	16.07	167.413	1924094.835	9.497	161.131	2353602.865	131
10.358	167.541	2289522.178	16.081	167.414	1923447.854	9.506	161.131	2352938.596	131.1
10.367	167.542	2288860.169	16.093	167.415	1922800.911	9.514	161.13	2352274.346	131.2
10.376	167.543	2288198.179	16.105	167.416	1922154.007	9.523	161.129	2351610.112	131.3
10.385	167.544	2287536.209	16.116	167.417	1921507.142	9.532	161.129	2350945.897	131.4
10.394	167.545	2286874.259	16.128	167.417	1920860.315	9.541	161.128	2350281.7	131.5
10.403	167.546	2286212.329	16.139	167.418	1920213.527	9.55	161.127	2349617.52	131.6
10.412	167.547	2285550.419	16.151	167.419	1919566.778	9.558	161.127	2348953.358	131.7
10.421	167.548	2284888.529	16.163	167.42	1918920.067	9.567	161.126	2348289.215	131.8
10.43	167.549	2284226.659	16.175	167.421	1918273.396	9.576	161.125	2347625.089	131.9
10.44	167.55	2283564.809	16.186	167.422	1917626.763	9.585	161.125	2346960.981	132
10.449	167.552	2282902.98	16.198	167.423	1916980.169	9.594	161.124	2346296.891	132.1
10.458	167.553	2282241.17	16.21	167.424	1916333.614	9.603	161.123	2345632.818	132.2
10.467	167.554	2281579.381	16.221	167.425	1915687.098	9.611	161.123	2344968.764	132.3
10.476	167.555	2280917.612	16.233	167.426	1915040.621	9.62	161.122	2344304.728	132.4
10.485	167.556	2280255.863	16.245	167.427	1914394.184	9.629	161.121	2343640.71	132.5
10.495	167.557	2279594.134	16.257	167.428	1913747.785	9.638	161.121	2342976.71	132.6
10.504	167.558	2278932.425	16.268	167.429	1913101.426	9.647	161.12	2342312.729	132.7
10.513	167.559	2278270.737	16.28	167.43	1912455.106	9.656	161.119	2341648.765	132.8
10.522	167.56	2277609.069	16.292	167.431	1911808.825	9.664	161.119	2340984.819	132.9
10.531	167.561	2276947.422	16.303	167.432	1911162.583	9.673	161.118	2340320.892	133
10.54	167.562	2276285.795	16.315	167.433	1910516.381	9.682	161.117	2339656.983	133.1
10.55	167.563	2275624.188	16.327	167.434	1909870.218	9.691	161.117	2338993.091	133.2
10.559	167.564	2274962.602	16.339	167.435	1909224.095	9.7	161.116	2338329.219	133.3
10.568	167.565	2274301.036	16.351	167.436	1908578.012	9.709	161.115	2337665.364	133.4
10.577	167.566	2273639.49	16.362	167.437	1907931.967	9.718	161.115	2337001.528	133.5
10.586	167.567	2272977.965	16.374	167.438	1907285.963	9.726	161.114	2336337.71	133.6
10.595	167.568	2272316.461	16.386	167.439	1906639.998	9.735	161.113	2335673.91	133.7
10.605	167.569	2271654.977	16.398	167.44	1905994.073	9.744	161.113	2335010.129	133.8
10.614	167.57	2270993.514	16.409	167.441	1905348.188	9.753	161.112	2334346.366	133.9
10.623	167.571	2270332.071	16.421	167.442	1904702.342	9.762	161.111	2333682.621	134
10.632	167.572	2269670.649	16.433	167.443	1904056.537	9.771	161.11	2333018.895	134.1
10.642	167.573	2269009.248	16.445	167.444	1903410.771	9.78	161.11	2332355.187	134.2
10.651	167.574	2268347.867	16.457	167.445	1902765.045	9.789	161.109	2331691.498	134.3
10.66	167.575	2267686.507	16.469	167.446	1902119.36	9.798	161.108	2331027.827	134.4
10.669	167.576	2267025.167	16.48	167.447	1901473.714	9.806	161.108	2330364.175	134.5
10.678	167.577	2266363.849	16.492	167.448	1900828.108	9.815	161.107	2329700.541	134.6
10.688	167.578	2265702.551	16.504	167.449	1900182.543	9.824	161.106	2329036.926	134.7
10.697	167.579	2265041.274	16.516	167.45	1899537.018	9.833	161.106	2328373.33	134.8
10.706	167.58	2264380.018	16.528	167.451	1898891.533	9.842	161.105	2327709.752	134.9
10.715	167.581	2263718.782	16.54	167.452	1898246.088	9.851	161.104	2327046.192	135
10.725	167.582	2263057.568	16.552	167.453	1897600.684	9.86	161.104	2326382.651	135.1
10.734	167.583	2262396.374	16.563	167.454	1896955.32	9.869	161.103	2325719.129	135.2
10.743	167.584	2261735.201	16.575	167.455	1896309.996	9.878	161.102	2325055.626	135.3
10.752	167.586	2261074.05	16.587	167.456	1895664.713	9.887	161.102	2324392.141	135.4
10.762	167.587	2260412.919	16.599	167.457	1895019.47	9.896	161.101	2323728.675	135.5
10.771	167.588	2259751.809	16.611	167.458	1894374.269	9.905	161.1	2323065.228	135.6
10.78	167.589	2259090.72	16.623	167.459	1893729.107	9.913	161.1	2322401.8	135.7
10.789	167.59	2258429.653	16.635	167.46	1893083.987	9.922	161.099	2321738.39	135.8
10.799	167.591	2257768.606	16.647	167.461	1892438.907	9.931	161.098	2321075	135.9
10.808	167.592	2257107.58	16.659	167.462	1891793.868	9.94	161.097	2320411.628	136
10.817	167.593	2256446.576	16.671	167.463	1891148.869	9.949	161.097	2319748.275	136.1
10.827	167.594	2255785.593	16.683	167.464	1890503.912	9.958	161.096	2319084.941	136.2
10.836	167.595	2255124.631	16.695	167.465	1889858.996	9.967	161.095	2318421.625	136.3
10.845	167.596	2254463.69	16.707	167.466	1889214.12	9.976	161.095	2317758.329	136.4
10.854	167.597	2253802.77	16.718	167.467	1888569.286	9.985	161.094	2317095.052	136.5
10.864	167.598	2253141.872	16.73	167.468	1887924.492	9.994	161.093	2316431.794	136.6
10.873	167.599	2252480.995	16.742	167.469	1887279.74	10.003	161.093	2315768.555	136.7
10.882	167.6	2251820.139	16.754	167.47	1886635.029	10.012	161.092	2315105.334	136.8
10.892	167.601	2251159.305	16.766	167.471	1885990.359	10.021	161.091	2314442.133	136.9
10.901	167.602	2250498.492	16.778	167.472	1885345.73	10.03	161.09	2313778.951	137
10.91	167.603	2249837.7	16.79	167.473	1884701.143	10.039	161.09	2313115.788	137.1
10.92	167.604	2249176.93	16.802	167.474	1884056.597	10.048	161.089	2312452.645	137.2
10.929	167.605	2248516.181	16.814	167.475	1883412.093	10.057	161.088	2311789.52	137.3
10.938	167.606	2247855.454	16.826	167.476	1882767.63	10.066	161.088	2311126.415	137.4
10.948	167.607	2247194.748	16.838	167.477	1882123.208	10.075	161.087	2310463.329	137.5
10.957	167.609	2246534.064	16.85	167.478	1881478.828	10.084	161.086	2309800.262	137.6
10.966	167.61	2245873.401	16.862	167.479	1880834.49	10.093	161.086	2309137.214	137.7
10.976	167.611	2245212.76	16.875	167.48	1880190.193	10.102	161.085	2308474.186	137.8
10.985	167.612	2244552.14	16.887	167.481	1879545.938	10.111	161.084	2307811.177	137.9
10.994	167.613	2243891.542	16.899	167.482	1878901.725	10.12	161.084	2307148.187	138
11.004	167.614	2243230.966	16.911	167.483	1878257.554	10.129	161.083	2306485.217	138.1
11.013	167.615	2242570.411	16.923	167.484	1877613.424	10.138	161.082	2305822.266	138.2
11.023	167.616	2241909.878	16.935	167.486	1876969.337	10.147	161.081	2305159.334	138.3
11.032	167.617	2241249.367	16.947	167.487	1876325.291	10.156	161.081	2304496.422	138.4
11.041	167.618	2240588.877	16.959	167.488	1875681.288	10.165	161.08	2303833.529	138.5
11.051	167.619	2239928.41	16.971	167.489	1875037.326	10.174	161.079	2303170.656	138.6
11.06	167.62	2239267.964	16.983	167.49	1874393.407	10.183	161.079	2302507.802	138.7
11.069	167.621	2238607.54	16.995	167.491	1873749.53	10.192	161.078	2301844.968	138.8
11.079	167.622	2237947.138	17.007	167.492	1873105.695	10.201	161.077	2301182.153	138.9
11.088	167.623	2237286.758	17.019	167.493	1872461.902	10.21	161.076	2300519.358	139
11.098	167.624	2236626.399	17.032	167.494	1871818.152	10.22	161.076	2299856.583	139.1
11.107	167.625	2235966.063	17.044	167.495	1871174.444	10.229	161.075	2299193.827	139.2
11.116	167.626	2235305.748	17.056	167.496	1870530.778	10.238	161.074	2298531.091	139.3
11.126	167.628	2234645.456	17.068	167.497	1869887.155	10.247	161.074	2297868.374	139.4
11.135	167.629	2233985.186	17.08	167.498	1869243.574	10.256	161.073	2297205.678	139.5
11.145	167.63	2233324.937	17.092	167.499	1868600.036	10.265	161.072	2296543.001	139.6
11.154	167.631	2232664.711	17.104	167.5	1867956.541	10.274	161.071	2295880.343	139.7
11.163	167.632	2232004.507	17.117	167.501	1867313.088	10.283	161.071	2295217.706	139.8
11.173	167.633	2231344.325	17.129	167.502	1866669.678	10.292	161.07	2294555.088	139.9
11.182	167.634	2230684.165	17.141	167.503	1866026.311	10.301	161.069	2293892.49	140
11.192	167.635	2230024.027	17.153	167.504	1865382.987	10.31	161.069	2293229.912	140.1
11.201	167.636	2229363.912	17.165	167.505	1864739.705	10.319	161.068	2292567.354	140.2
11.211	167.637	2228703.819	17.178	167.506	1864096.467	10.329	161.067	2291904.815	140.3
11.22	167.638	2228043.748	17.19	167.507	1863453.271	10.338	161.066	2291242.297	140.4
11.23	167.639	2227383.699	17.202	167.508	1862810.119	10.347	161.066	2290579.798	140.5
11.239	167.64	2226723.673	17.214	167.509	1862167.009	10.356	161.065	2289917.32	140.6
11.248	167.641	2226063.669	17.226	167.51	1861523.943	10.365	161.064	2289254.861	140.7
11.258	167.642	2225403.687	17.239	167.511	1860880.92	10.374	161.064	2288592.423	140.8
11.267	167.644	2224743.728	17.251	167.512	1860237.94	10.383	161.063	2287930.005	140.9
11.277	167.645	2224083.791	17.263	167.513	1859595.004	10.392	161.062	2287267.606	141
11.286	167.646	2223423.877	17.275	167.514	1858952.111	10.401	161.061	2286605.228	141.1
11.296	167.647	2222763.985	17.288	167.515	1858309.261	10.411	161.061	2285942.87	141.2
11.305	167.648	2222104.116	17.3	167.517	1857666.454	10.42	161.06	2285280.532	141.3
11.315	167.649	2221444.269	17.312	167.518	1857023.692	10.429	161.059	2284618.214	141.4
11.324	167.65	2220784.445	17.324	167.519	1856380.972	10.438	161.059	2283955.916	141.5
11.334	167.651	2220124.643	17.337	167.52	1855738.297	10.447	161.058	2283293.639	141.6
11.343	167.652	2219464.865	17.349	167.521	1855095.665	10.456	161.057	2282631.382	141.7
11.353	167.653	2218805.108	17.361	167.522	1854453.077	10.465	161.056	2281969.145	141.8
11.362	167.654	2218145.375	17.374	167.523	1853810.532	10.475	161.056	2281306.928	141.9
11.372	167.655	2217485.664	17.386	167.524	1853168.032	10.484	161.055	2280644.732	142
11.381	167.656	2216825.975	17.398	167.525	1852525.575	10.493	161.054	2279982.556	142.1
11.391	167.658	2216166.31	17.41	167.526	1851883.162	10.502	161.053	2279320.4	142.2
11.4	167.659	2215506.667	17.423	167.527	1851240.793	10.511	161.053	2278658.265	142.3
11.41	167.66	2214847.048	17.435	167.528	1850598.468	10.52	161.052	2277996.15	142.4
11.419	167.661	2214187.451	17.447	167.529	1849956.188	10.53	161.051	2277334.056	142.5
11.429	167.662	2213527.876	17.46	167.53	1849313.951	10.539	161.051	2276671.982	142.6
11.438	167.663	2212868.325	17.472	167.531	1848671.759	10.548	161.05	2276009.929	142.7
11.448	167.664	2212208.797	17.484	167.532	1848029.61	10.557	161.049	2275347.896	142.8
11.457	167.665	2211549.292	17.497	167.533	1847387.507	10.566	161.048	2274685.883	142.9
11.467	167.666	2210889.809	17.509	167.534	1846745.447	10.576	161.048	2274023.892	143
11.477	167.667	2210230.35	17.522	167.535	1846103.432	10.585	161.047	2273361.921	143.1
11.486	167.668	2209570.914	17.534	167.536	1845461.461	10.594	161.046	2272699.97	143.2
11.496	167.669	2208911.5	17.546	167.538	1844819.535	10.603	161.045	2272038.04	143.3
11.505	167.671	2208252.11	17.559	167.539	1844177.654	10.612	161.045	2271376.131	143.4
11.515	167.672	2207592.743	17.571	167.54	1843535.817	10.622	161.044	2270714.242	143.5
11.524	167.673	2206933.399	17.584	167.541	1842894.024	10.631	161.043	2270052.375	143.6
11.534	167.674	2206274.079	17.596	167.542	1842252.277	10.64	161.043	2269390.528	143.7
11.543	167.675	2205614.781	17.608	167.543	1841610.574	10.649	161.042	2268728.701	143.8
11.553	167.676	2204955.507	17.621	167.544	1840968.916	10.658	161.041	2268066.896	143.9
11.563	167.677	2204296.256	17.633	167.545	1840327.303	10.668	161.04	2267405.111	144
11.572	167.678	2203637.028	17.646	167.546	1839685.735	10.677	161.04	2266743.348	144.1
11.582	167.679	2202977.824	17.658	167.547	1839044.212	10.686	161.039	2266081.605	144.2
11.591	167.68	2202318.643	17.671	167.548	1838402.734	10.695	161.038	2265419.883	144.3
11.601	167.681	2201659.485	17.683	167.549	1837761.301	10.705	161.037	2264758.182	144.4
11.611	167.682	2201000.351	17.696	167.55	1837119.913	10.714	161.037	2264096.502	144.5
11.62	167.684	2200341.24	17.708	167.551	1836478.571	10.723	161.036	2263434.842	144.6
11.63	167.685	2199682.153	17.72	167.552	1835837.274	10.732	161.035	2262773.204	144.7
11.639	167.686	2199023.089	17.733	167.554	1835196.022	10.742	161.034	2262111.587	144.8
11.649	167.687	2198364.049	17.745	167.555	1834554.815	10.751	161.034	2261449.991	144.9
11.659	167.688	2197705.032	17.758	167.556	1833913.654	10.76	161.033	2260788.416	145
11.668	167.689	2197046.039	17.77	167.557	1833272.538	10.769	161.032	2260126.862	145.1
11.678	167.69	2196387.069	17.783	167.558	1832631.468	10.779	161.031	2259465.33	145.2
11.688	167.691	2195728.123	17.796	167.559	1831990.444	10.788	161.031	2258803.818	145.3
11.697	167.692	2195069.201	17.808	167.56	1831349.465	10.797	161.03	2258142.328	145.4
11.707	167.693	2194410.302	17.821	167.561	1830708.532	10.807	161.029	2257480.859	145.5
11.717	167.695	2193751.427	17.833	167.562	1830067.644	10.816	161.028	2256819.411	145.6
11.726	167.696	2193092.576	17.846	167.563	1829426.803	10.825	161.028	2256157.984	145.7
11.736	167.697	2192433.749	17.858	167.564	1828786.007	10.834	161.027	2255496.579	145.8
11.745	167.698	2191774.945	17.871	167.565	1828145.257	10.844	161.026	2254835.195	145.9
11.755	167.699	2191116.165	17.883	167.566	1827504.554	10.853	161.025	2254173.832	146
11.765	167.7	2190457.409	17.896	167.567	1826863.896	10.862	161.025	2253512.491	146.1
11.774	167.701	2189798.677	17.908	167.569	1826223.284	10.872	161.024	2252851.171	146.2
11.784	167.702	2189139.969	17.921	167.57	1825582.719	10.881	161.023	2252189.872	146.3
11.794	167.703	2188481.285	17.934	167.571	1824942.199	10.89	161.022	2251528.595	146.4
11.804	167.704	2187822.625	17.946	167.572	1824301.726	10.9	161.022	2250867.34	146.5
11.813	167.706	2187163.989	17.959	167.573	1823661.3	10.909	161.021	2250206.106	146.6
11.823	167.707	2186505.377	17.971	167.574	1823020.919	10.918	161.02	2249544.893	146.7
11.833	167.708	2185846.789	17.984	167.575	1822380.585	10.928	161.019	2248883.702	146.8
11.842	167.709	2185188.225	17.997	167.576	1821740.298	10.937	161.019	2248222.533	146.9
